2026-03-01 06:26:31,296 [INFO] __main__: Database initialized
2026-03-01 06:26:31,575 [INFO] __main__: Skipping initial coefficient fetch for faster startup
2026-03-01 06:26:31,576 [INFO] __main__: Skipping initial event parsing for faster startup
2026-03-01 06:26:31,579 [INFO] apscheduler.scheduler: Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-01 06:26:31,579 [INFO] apscheduler.scheduler: Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-01 06:26:31,579 [INFO] apscheduler.scheduler: Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-01 06:26:31,580 [INFO] apscheduler.scheduler: Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-01 06:26:31,581 [INFO] apscheduler.scheduler: Added job "fetch_all_coefficients" to job store "default"
2026-03-01 06:26:31,581 [INFO] apscheduler.scheduler: Added job "check_and_notify" to job store "default"
2026-03-01 06:26:31,581 [INFO] apscheduler.scheduler: Added job "check_and_notify_events" to job store "default"
2026-03-01 06:26:31,581 [INFO] apscheduler.scheduler: Added job "fetch_and_store_events" to job store "default"
2026-03-01 06:26:31,581 [INFO] apscheduler.scheduler: Scheduler started
2026-03-01 06:26:31,581 [INFO] __main__: Scheduler started (interval=480s)
2026-03-01 06:26:31,583 [INFO] __main__: Web server started on port 8080
2026-03-01 06:26:31,583 [INFO] __main__: Bot starting polling...
2026-03-01 06:26:31,583 [INFO] aiogram.dispatcher: Start polling
2026-03-01 06:57:31,592 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 06:58:31 MSK)" executed successfully
2026-03-01 06:57:41,849 [INFO] bot.services.yandex_api: Fetched 75 surge data points
2026-03-01 06:57:41,849 [INFO] apscheduler.executors.default: Job "fetch_all_coefficients (trigger: interval[0:08:00], next run at: 2026-03-01 06:58:31 MSK)" executed successfully
2026-03-01 06:58:31,588 [INFO] apscheduler.executors.default: Running job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 06:59:31 MSK)" (scheduled at 2026-03-01 06:58:31.579612+03:00)
2026-03-01 06:58:31,589 [INFO] apscheduler.executors.default: Running job "fetch_all_coefficients (trigger: interval[0:08:00], next run at: 2026-03-01 07:06:31 MSK)" (scheduled at 2026-03-01 06:58:31.579612+03:00)
2026-03-01 06:58:31,596 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 06:59:31 MSK)" executed successfully
2026-03-01 06:58:51,590 [INFO] apscheduler.executors.default: Running job "check_and_notify (trigger: interval[0:08:05], next run at: 2026-03-01 07:06:56 MSK)" (scheduled at 2026-03-01 06:58:51.579612+03:00)
2026-03-01 06:58:51,593 [INFO] apscheduler.executors.default: Job "check_and_notify (trigger: interval[0:08:05], next run at: 2026-03-01 07:06:56 MSK)" executed successfully
2026-03-01 06:59:31,594 [INFO] apscheduler.executors.default: Running job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:00:31 MSK)" (scheduled at 2026-03-01 06:59:31.579612+03:00)
2026-03-01 06:59:31,600 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:00:31 MSK)" executed successfully
2026-03-01 07:00:31,585 [INFO] apscheduler.executors.default: Running job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:01:31 MSK)" (scheduled at 2026-03-01 07:00:31.579612+03:00)
2026-03-01 07:00:31,591 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:01:31 MSK)" executed successfully
2026-03-01 07:01:31,604 [INFO] apscheduler.executors.default: Running job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:02:31 MSK)" (scheduled at 2026-03-01 07:01:31.579612+03:00)
2026-03-01 07:01:31,610 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:02:31 MSK)" executed successfully
2026-03-01 07:02:31,584 [INFO] apscheduler.executors.default: Running job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:03:31 MSK)" (scheduled at 2026-03-01 07:02:31.579612+03:00)
2026-03-01 07:02:31,590 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:03:31 MSK)" executed successfully
2026-03-01 07:02:33,693 [WARNING] bot.services.yandex_api: Rate limited (429) for zone vnukovo, retrying in 10s (attempt 1/2)
2026-03-01 07:03:31,601 [INFO] apscheduler.executors.default: Running job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:04:31 MSK)" (scheduled at 2026-03-01 07:03:31.579612+03:00)
2026-03-01 07:03:31,607 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:04:31 MSK)" executed successfully
2026-03-01 07:04:31,592 [INFO] apscheduler.executors.default: Running job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:05:31 MSK)" (scheduled at 2026-03-01 07:04:31.579612+03:00)
2026-03-01 07:04:31,599 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:05:31 MSK)" executed successfully
2026-03-01 07:05:31,587 [INFO] apscheduler.executors.default: Running job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:06:31 MSK)" (scheduled at 2026-03-01 07:05:31.579612+03:00)
2026-03-01 07:05:31,593 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:06:31 MSK)" executed successfully
2026-03-01 07:05:53,322 [INFO] bot.services.yandex_api: Fetched 75 surge data points
2026-03-01 07:05:53,322 [INFO] apscheduler.executors.default: Job "fetch_all_coefficients (trigger: interval[0:08:00], next run at: 2026-03-01 07:06:31 MSK)" executed successfully
2026-03-01 07:06:31,598 [INFO] apscheduler.executors.default: Running job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:07:31 MSK)" (scheduled at 2026-03-01 07:06:31.579612+03:00)
2026-03-01 07:06:31,599 [INFO] apscheduler.executors.default: Running job "fetch_all_coefficients (trigger: interval[0:08:00], next run at: 2026-03-01 07:14:31 MSK)" (scheduled at 2026-03-01 07:06:31.579612+03:00)
2026-03-01 07:06:31,606 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:07:31 MSK)" executed successfully
2026-03-01 07:06:56,591 [INFO] apscheduler.executors.default: Running job "check_and_notify (trigger: interval[0:08:05], next run at: 2026-03-01 07:15:01 MSK)" (scheduled at 2026-03-01 07:06:56.579612+03:00)
2026-03-01 07:06:56,594 [INFO] apscheduler.executors.default: Job "check_and_notify (trigger: interval[0:08:05], next run at: 2026-03-01 07:15:01 MSK)" executed successfully
2026-03-01 07:07:31,587 [INFO] apscheduler.executors.default: Running job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:08:31 MSK)" (scheduled at 2026-03-01 07:07:31.579612+03:00)
2026-03-01 07:07:31,593 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:08:31 MSK)" executed successfully
2026-03-01 07:08:31,591 [INFO] apscheduler.executors.default: Running job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:09:31 MSK)" (scheduled at 2026-03-01 07:08:31.579612+03:00)
2026-03-01 07:08:31,597 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 07:09:31 MSK)" executed successfully
